,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Year,Lineup,GameID,QuarterID,PointID,PossessionID
55,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Defense,Throwaway,,,Anonymous,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,1.0
56,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Offense,Catch,Tad Wissel,Rob Dulabon,,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,857,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,2.0
57,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Offense,Catch,Rob Dulabon,Tad Wissel,,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,862,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,2.0
58,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Offense,Catch,Tad Wissel,Jon Mast,,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,866,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,2.0
59,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Offense,Catch,Jon Mast,Rob Dulabon,,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,870,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,2.0
60,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Offense,Throwaway,Rob Dulabon,Anonymous,,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,873,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,2.0
61,2015-04-11 19:39,Indianapolis AlleyCats,72,D,5,2,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,David Vatz,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,885,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"David Vatz, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,7,3.0
62,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,943,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,1.0
63,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Alex Thorne,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,954,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,1.0
64,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Drop,Ethan Beardsley,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,962,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,1.0
65,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Defense,Throwaway,,,Anonymous,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,2.0
66,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1019,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,3.0
67,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Throwaway,Alex Thorne,Anonymous,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1030,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,3.0
68,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Defense,Throwaway,,,Anonymous,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1053,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,4.0
69,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1060,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
70,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Tyler DeGirolamo,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1063,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
71,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1067,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
72,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Tyler DeGirolamo,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1092,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
73,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1096,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
74,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Alex Thorne,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
75,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1104,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
76,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Alex Thorne,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1108,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
77,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,David Vatz,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1112,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
78,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Alex Thorne,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1116,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
79,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Catch,Aaron Watson,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1120,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
80,2015-04-11 19:39,Indianapolis AlleyCats,183,O,6,2,Offense,Goal,Isaac Saul,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1124,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,8,5.0
81,2015-04-11 19:39,Indianapolis AlleyCats,18,D,6,3,Defense,Pull,,,Rob Dulabon,6.381,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1188,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,1,9,1.0
82,2015-04-11 19:39,Indianapolis AlleyCats,18,D,6,3,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1204,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,1,9,1.0
83,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1268,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
84,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Isaac Saul,Ethan Beardsley,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1276,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
85,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Ethan Beardsley,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1281,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
86,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Isaac Saul,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1285,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
87,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,David Vatz,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1289,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
88,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Isaac Saul,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1293,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
89,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,David Vatz,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1297,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
90,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Chris Brenenborg,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1301,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
91,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Catch,Alex Thorne,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1317,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
92,2015-04-11 19:39,Indianapolis AlleyCats,68,O,7,3,Offense,Goal,Chris Brenenborg,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,1334,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,1,10,1.0
93,2015-04-11 19:39,Indianapolis AlleyCats,311,D,7,3,Defense,Pull,,,Rob Dulabon,6.652,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1401,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,11,1.0
94,2015-04-11 19:39,Indianapolis AlleyCats,311,D,7,3,Defense,D,,,Rob Dulabon,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1431,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,11,1.0
95,2015-04-11 19:39,Indianapolis AlleyCats,311,D,7,3,Offense,Throwaway,Tad Wissel,Anonymous,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1464,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,11,2.0
96,2015-04-11 19:39,Indianapolis AlleyCats,311,D,7,3,Defense,D,,,Mark Fedorenko,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1657,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,11,3.0
97,2015-04-11 19:39,Indianapolis AlleyCats,311,D,7,3,Cessation,EndOfFirstQuarter,,,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1710,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,1,11,4.0
98,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Catch,Tad Wissel,Mark Fedorenko,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1738,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
99,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Catch,Mark Fedorenko,Tad Wissel,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1746,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
100,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Catch,Tad Wissel,Mark Fedorenko,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1753,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
101,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Catch,Mark Fedorenko,Mike Pannone,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1756,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
102,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Catch,Mike Pannone,Rob Dulabon,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1759,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
103,2015-04-11 19:39,Indianapolis AlleyCats,29,D,8,3,Offense,Goal,Rob Dulabon,Felipe Delgado,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1765,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,12,1.0
104,2015-04-11 19:39,Indianapolis AlleyCats,37,D,8,4,Defense,Pull,,,Sam Schurer,4.181,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,David Vatz,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Anson Reppermund, Brandon Thomas, Darren Shultz, David Vatz, James Greeno, Sam Schurer, Scott Trimble",1,2,13,1.0
105,2015-04-11 19:39,Indianapolis AlleyCats,37,D,8,4,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Sam Schurer,Scott Trimble,David Vatz,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,1877,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Anson Reppermund, Brandon Thomas, Darren Shultz, David Vatz, James Greeno, Sam Schurer, Scott Trimble",1,2,13,1.0
106,2015-04-11 19:39,Indianapolis AlleyCats,264,O,9,4,Offense,Catch,David Vatz,Isaac Saul,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,14,1.0
107,2015-04-11 19:39,Indianapolis AlleyCats,264,O,9,4,Offense,Catch,Isaac Saul,David Vatz,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,14,1.0
108,2015-04-11 19:39,Indianapolis AlleyCats,264,O,9,4,Offense,Catch,David Vatz,Aaron Watson,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1954,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,14,1.0
109,2015-04-11 19:39,Indianapolis AlleyCats,264,O,9,4,Offense,Catch,Aaron Watson,Isaac Saul,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,14,1.0
110,2015-04-11 19:39,Indianapolis AlleyCats,264,O,9,4,Offense,Throwaway,Isaac Saul,Anonymous,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,1962,,,,,,,,,,,Pittsburgh Thunderbirds,2015,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,2,14,1.0
